Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","54","Denmark","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","79.73","Fc","Calculated data"
"FBS","New Food Balances","72","Djibouti","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2694","Fc","Calculated data"
"FBS","New Food Balances","72","Djibouti","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","65.75","Fc","Calculated data"
"FBS","New Food Balances","72","Djibouti","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","219","Fc","Calculated data"
"FBS","New Food Balances","72","Djibouti","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","14.02","Fc","Calculated data"
"FBS","New Food Balances","55","Dominica","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2952","Fc","Calculated data"
"FBS","New Food Balances","55","Dominica","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","79.08","Fc","Calculated data"
"FBS","New Food Balances","55","Dominica","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","649","Fc","Calculated data"
"FBS","New Food Balances","55","Dominica","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","43.92","Fc","Calculated data"
"FBS","New Food Balances","56","Dominican Republic","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2892","Fc","Calculated data"
"FBS","New Food Balances","56","Dominican Republic","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","66.31","Fc","Calculated data"
"FBS","New Food Balances","56","Dominican Republic","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","490","Fc","Calculated data"
"FBS","New Food Balances","56","Dominican Republic","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","33.48","Fc","Calculated data"
"FBS","New Food Balances","58","Ecuador","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2606","Fc","Calculated data"
"FBS","New Food Balances","58","Ecuador","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","65.96","Fc","Calculated data"
"FBS","New Food Balances","58","Ecuador","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","535","Fc","Calculated data"
"FBS","New Food Balances","58","Ecuador","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","30.73","Fc","Calculated data"
"FBS","New Food Balances","59","Egypt","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3292","Fc","Calculated data"
"FBS","New Food Balances","59","Egypt","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","97.52","Fc","Calculated data"
"FBS","New Food Balances","59","Egypt","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","302","Fc","Calculated data"
"FBS","New Food Balances","59","Egypt","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","26.42","Fc","Calculated data"
"FBS","New Food Balances","60","El Salvador","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2696","Fc","Calculated data"
"FBS","New Food Balances","60","El Salvador","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","77.03","Fc","Calculated data"
"FBS","New Food Balances","60","El Salvador","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","439","Fc","Calculated data"
"FBS","New Food Balances","60","El Salvador","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","26.91","Fc","Calculated data"
"FBS","New Food Balances","63","Estonia","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3247","Fc","Calculated data"
"FBS","New Food Balances","63","Estonia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","105.38","Fc","Calculated data"
"FBS","New Food Balances","63","Estonia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1144","Fc","Calculated data"
"FBS","New Food Balances","63","Estonia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","65.42","Fc","Calculated data"
"FBS","New Food Balances","209","Eswatini","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2426","Fc","Calculated data"
"FBS","New Food Balances","209","Eswatini","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","62.07","Fc","Calculated data"
"FBS","New Food Balances","209","Eswatini","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","262","Fc","Calculated data"
"FBS","New Food Balances","209","Eswatini","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","17.46","Fc","Calculated data"
"FBS","New Food Balances","238","Ethiopia","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2338","Fc","Calculated data"
"FBS","New Food Balances","238","Ethiopia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","66.33","Fc","Calculated data"
"FBS","New Food Balances","238","Ethiopia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","104","Fc","Calculated data"
"FBS","New Food Balances","238","Ethiopia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","6.55","Fc","Calculated data"
"FBS","New Food Balances","66","Fiji","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2781","Fc","Calculated data"
"FBS","New Food Balances","66","Fiji","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","71.14","Fc","Calculated data"
"FBS","New Food Balances","66","Fiji","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","468","Fc","Calculated data"
"FBS","New Food Balances","66","Fiji","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","28.43","Fc","Calculated data"
"FBS","New Food Balances","67","Finland","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3343","Fc","Calculated data"
"FBS","New Food Balances","67","Finland","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","117.99","Fc","Calculated data"
"FBS","New Food Balances","67","Finland","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1331","Fc","Calculated data"
"FBS","New Food Balances","67","Finland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","75.43","Fc","Calculated data"
"FBS","New Food Balances","68","France","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3502","Fc","Calculated data"
"FBS","New Food Balances","68","France","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","108.25","Fc","Calculated data"
"FBS","New Food Balances","68","France","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1119","Fc","Calculated data"
"FBS","New Food Balances","68","France","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","64.45","Fc","Calculated data"
"FBS","New Food Balances","70","French Polynesia","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2910","Fc","Calculated data"
"FBS","New Food Balances","70","French Polynesia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","96.28","Fc","Calculated data"
"FBS","New Food Balances","70","French Polynesia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","842","Fc","Calculated data"
"FBS","New Food Balances","70","French Polynesia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","63.59","Fc","Calculated data"
"FBS","New Food Balances","74","Gabon","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2633","Fc","Calculated data"
"FBS","New Food Balances","74","Gabon","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","79.18","Fc","Calculated data"
"FBS","New Food Balances","74","Gabon","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","363","Fc","Calculated data"
"FBS","New Food Balances","74","Gabon","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","37.38","Fc","Calculated data"
"FBS","New Food Balances","75","Gambia","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2533","Fc","Calculated data"
"FBS","New Food Balances","75","Gambia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","65.81","Fc","Calculated data"
"FBS","New Food Balances","75","Gambia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","184","Fc","Calculated data"
"FBS","New Food Balances","75","Gambia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","16.78","Fc","Calculated data"
"FBS","New Food Balances","73","Georgia","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2835","Fc","Calculated data"
"FBS","New Food Balances","73","Georgia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","76.77","Fc","Calculated data"
"FBS","New Food Balances","73","Georgia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","551","Fc","Calculated data"
"FBS","New Food Balances","73","Georgia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","31.24","Fc","Calculated data"
"FBS","New Food Balances","79","Germany","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3554","Fc","Calculated data"
"FBS","New Food Balances","79","Germany","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","105.4","Fc","Calculated data"
"FBS","New Food Balances","79","Germany","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1086","Fc","Calculated data"
"FBS","New Food Balances","79","Germany","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","64.03","Fc","Calculated data"
"FBS","New Food Balances","81","Ghana","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3035","Fc","Calculated data"
"FBS","New Food Balances","81","Ghana","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","61.6","Fc","Calculated data"
"FBS","New Food Balances","81","Ghana","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","129","Fc","Calculated data"
"FBS","New Food Balances","81","Ghana","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","15.37","Fc","Calculated data"
"FBS","New Food Balances","84","Greece","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3382","Fc","Calculated data"
"FBS","New Food Balances","84","Greece","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","108.16","Fc","Calculated data"
"FBS","New Food Balances","84","Greece","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","813","Fc","Calculated data"
"FBS","New Food Balances","84","Greece","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","60.07","Fc","Calculated data"
"FBS","New Food Balances","86","Grenada","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2402","Fc","Calculated data"
"FBS","New Food Balances","86","Grenada","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","71.32","Fc","Calculated data"
"FBS","New Food Balances","86","Grenada","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","570","Fc","Calculated data"
"FBS","New Food Balances","86","Grenada","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","40.41","Fc","Calculated data"
"FBS","New Food Balances","89","Guatemala","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2551","Fc","Calculated data"
"FBS","New Food Balances","89","Guatemala","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","68.99","Fc","Calculated data"
"FBS","New Food Balances","89","Guatemala","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","289","Fc","Calculated data"
"FBS","New Food Balances","89","Guatemala","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","21.75","Fc","Calculated data"
"FBS","New Food Balances","90","Guinea","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2746","Fc","Calculated data"
"FBS","New Food Balances","90","Guinea","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","57.4","Fc","Calculated data"
"FBS","New Food Balances","90","Guinea","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","132","Fc","Calculated data"
"FBS","New Food Balances","90","Guinea","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","11.36","Fc","Calculated data"
"FBS","New Food Balances","175","Guinea-Bissau","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2229","Fc","Calculated data"
"FBS","New Food Balances","175","Guinea-Bissau","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","43.27","Fc","Calculated data"
"FBS","New Food Balances","175","Guinea-Bissau","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","167","Fc","Calculated data"
"FBS","New Food Balances","175","Guinea-Bissau","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","9.23","Fc","Calculated data"
"FBS","New Food Balances","91","Guyana","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2913","Fc","Calculated data"
"FBS","New Food Balances","91","Guyana","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","86.51","Fc","Calculated data"
"FBS","New Food Balances","91","Guyana","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","470","Fc","Calculated data"
"FBS","New Food Balances","91","Guyana","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","35.54","Fc","Calculated data"
"FBS","New Food Balances","93","Haiti","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2121","Fc","Calculated data"
"FBS","New Food Balances","93","Haiti","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","49.62","Fc","Calculated data"
"FBS","New Food Balances","93","Haiti","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","162","Fc","Calculated data"
"FBS","New Food Balances","93","Haiti","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","10.59","Fc","Calculated data"
"FBS","New Food Balances","95","Honduras","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2673","Fc","Calculated data"
"FBS","New Food Balances","95","Honduras","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","62.95","Fc","Calculated data"
"FBS","New Food Balances","95","Honduras","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","344","Fc","Calculated data"
"FBS","New Food Balances","95","Honduras","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","21.94","Fc","Calculated data"
"FBS","New Food Balances","97","Hungary","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3316","Fc","Calculated data"
"FBS","New Food Balances","97","Hungary","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","89.64","Fc","Calculated data"
"FBS","New Food Balances","97","Hungary","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1077","Fc","Calculated data"
"FBS","New Food Balances","97","Hungary","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","51.23","Fc","Calculated data"
"FBS","New Food Balances","99","Iceland","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3654","Fc","Calculated data"
"FBS","New Food Balances","99","Iceland","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","146.13","Fc","Calculated data"
"FBS","New Food Balances","99","Iceland","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1651","Fc","Calculated data"
"FBS","New Food Balances","99","Iceland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","104.98","Fc","Calculated data"
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2533","Fc","Calculated data"
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","63.35","Fc","Calculated data"
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","285","Fc","Calculated data"
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","15","Fc","Calculated data"
"FBS","New Food Balances","101","Indonesia","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2884","Fc","Calculated data"
"FBS","New Food Balances","101","Indonesia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","67.34","Fc","Calculated data"
"FBS","New Food Balances","101","Indonesia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","193","Fc","Calculated data"
"FBS","New Food Balances","101","Indonesia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","21.78","Fc","Calculated data"
"FBS","New Food Balances","102","Iran (Islamic Republic of)","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3087","Fc","Calculated data"
"FBS","New Food Balances","102","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","85.73","Fc","Calculated data"
"FBS","New Food Balances","102","Iran (Islamic Republic of)","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","336","Fc","Calculated data"
"FBS","New Food Balances","102","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","24.74","Fc","Calculated data"
"FBS","New Food Balances","103","Iraq","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2608","Fc","Calculated data"
"FBS","New Food Balances","103","Iraq","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","65.53","Fc","Calculated data"
"FBS","New Food Balances","103","Iraq","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","218","Fc","Calculated data"
"FBS","New Food Balances","103","Iraq","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","14.57","Fc","Calculated data"
"FBS","New Food Balances","104","Ireland","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3885","Fc","Calculated data"
"FBS","New Food Balances","104","Ireland","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","117.58","Fc","Calculated data"
"FBS","New Food Balances","104","Ireland","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1206","Fc","Calculated data"
"FBS","New Food Balances","104","Ireland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","72.01","Fc","Calculated data"
"FBS","New Food Balances","105","Israel","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3528","Fc","Calculated data"
"FBS","New Food Balances","105","Israel","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","126.94","Fc","Calculated data"
"FBS","New Food Balances","105","Israel","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","839","Fc","Calculated data"
"FBS","New Food Balances","105","Israel","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","74.69","Fc","Calculated data"
"FBS","New Food Balances","106","Italy","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3503","Fc","Calculated data"
"FBS","New Food Balances","106","Italy","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","106.56","Fc","Calculated data"
"FBS","New Food Balances","106","Italy","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","866","Fc","Calculated data"
"FBS","New Food Balances","106","Italy","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","56.94","Fc","Calculated data"
"FBS","New Food Balances","109","Jamaica","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2792","Fc","Calculated data"
"FBS","New Food Balances","109","Jamaica","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","75.95","Fc","Calculated data"
"FBS","New Food Balances","109","Jamaica","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","518","Fc","Calculated data"
"FBS","New Food Balances","109","Jamaica","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","36.93","Fc","Calculated data"
"FBS","New Food Balances","110","Japan","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2705","Fc","Calculated data"
"FBS","New Food Balances","110","Japan","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","87.36","Fc","Calculated data"
"FBS","New Food Balances","110","Japan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","562","Fc","Calculated data"
"FBS","New Food Balances","110","Japan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","48.6","Fc","Calculated data"
"FBS","New Food Balances","112","Jordan","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2732","Fc","Calculated data"
"FBS","New Food Balances","112","Jordan","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","69.21","Fc","Calculated data"
"FBS","New Food Balances","112","Jordan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","331","Fc","Calculated data"
"FBS","New Food Balances","112","Jordan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","23.22","Fc","Calculated data"
"FBS","New Food Balances","108","Kazakhstan","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3067","Fc","Calculated data"
"FBS","New Food Balances","108","Kazakhstan","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","91.49","Fc","Calculated data"
"FBS","New Food Balances","108","Kazakhstan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","886","Fc","Calculated data"
"FBS","New Food Balances","108","Kazakhstan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","54.7","Fc","Calculated data"
"FBS","New Food Balances","114","Kenya","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2197","Fc","Calculated data"
"FBS","New Food Balances","114","Kenya","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","61.75","Fc","Calculated data"
"FBS","New Food Balances","114","Kenya","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","246","Fc","Calculated data"
"FBS","New Food Balances","114","Kenya","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","14.92","Fc","Calculated data"
"FBS","New Food Balances","83","Kiribati","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3078","Fc","Calculated data"
"FBS","New Food Balances","83","Kiribati","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","73.57","Fc","Calculated data"
"FBS","New Food Balances","83","Kiribati","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","359","Fc","Calculated data"
"FBS","New Food Balances","83","Kiribati","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","36.04","Fc","Calculated data"
"FBS","New Food Balances","118","Kuwait","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3471","Fc","Calculated data"
"FBS","New Food Balances","118","Kuwait","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","103.21","Fc","Calculated data"
"FBS","New Food Balances","118","Kuwait","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","674","Fc","Calculated data"
"FBS","New Food Balances","118","Kuwait","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","50.97","Fc","Calculated data"
"FBS","New Food Balances","113","Kyrgyzstan","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2729","Fc","Calculated data"
"FBS","New Food Balances","113","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","84.41","Fc","Calculated data"
"FBS","New Food Balances","113","Kyrgyzstan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","587","Fc","Calculated data"
"FBS","New Food Balances","113","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","33.91","Fc","Calculated data"
"FBS","New Food Balances","120","Lao People's Democratic Republic","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2758","Fc","Calculated data"
"FBS","New Food Balances","120","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","76.93","Fc","Calculated data"
"FBS","New Food Balances","120","Lao People's Democratic Republic","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","263","Fc","Calculated data"
"FBS","New Food Balances","120","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","18.18","Fc","Calculated data"
"FBS","New Food Balances","119","Latvia","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3229","Fc","Calculated data"
"FBS","New Food Balances","119","Latvia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","102.72","Fc","Calculated data"
"FBS","New Food Balances","119","Latvia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1029","Fc","Calculated data"
"FBS","New Food Balances","119","Latvia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","63.08","Fc","Calculated data"
"FBS","New Food Balances","121","Lebanon","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2857","Fc","Calculated data"
"FBS","New Food Balances","121","Lebanon","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","69.15","Fc","Calculated data"
"FBS","New Food Balances","121","Lebanon","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","328","Fc","Calculated data"
"FBS","New Food Balances","121","Lebanon","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","22.47","Fc","Calculated data"
